C C O C C . C c 1 c c ( Cl ) c c c 1 C # N > A_Cl,C C ( = O ) c 1 c c c ( Cl ) c c 1 C
C C O C ( C S c 1 c c c c c 1 C ) O C C > A_O,C c 1 c c c c 2 c c s c 1 2
N C ( N ) = S . O = C 1 C C C C C 1 Cl > A_C1CCOC1,N c 1 n c 2 c ( s 1 ) C C C C 2
C O . O = C c 1 c ( O ) c c ( Cl ) c c 1 Cl >,C O C ( = O ) c 1 c ( O ) c c ( Cl ) c c 1 Cl
C C C C O . O = P ( Cl ) ( Cl ) Cl > A_ClCCl,C C C C O P ( = O ) ( Cl ) Cl
N # C c 1 c c c c ( Br ) c 1 . O > A_C1COCCO1,N C ( = O ) c 1 c c c c ( Br ) c 1
Br c 1 c c c c n 1 . C # C C O C >,C O C C # C c 1 c c c c n 1
C C ( C ) ( C ) O C C N . O = C c 1 c c n c c 1 >,C C ( C ) ( C ) O C C N C c 1 c c n c c 1
C O c 1 c c c c ( F ) c 1 Br > A_ClCCl,O c 1 c c c c ( F ) c 1 Br
C # C C O . C c 1 c c c ( O ) c c 1 >,C # C C O c 1 c c c ( C ) c c 1
C 1 C O C C N 1 . Cl C C C Br >,Cl C C C N 1 C C O C C 1
Br c 1 c c c c c 1 . c 1 c n [nH] c 1 > A_CC#N,c 1 c c c ( - n 2 c c c n 2 ) c c 1
C O C ( = O ) C O C / C = C / C = O > A_[Na+] A_CO,C O C ( = O ) C O C / C = C / C O
N # C c 1 c c c ( C O ) c c 1 F > A_C1COCCO1,N # C c 1 c c c ( C = O ) c c 1 F
C n 1 c ( C = O ) c n c 1 C 1 C C 1 >,C C ( C ) c 1 n c c ( C = O ) n 1 C
C = C C C C 1 C O 1 . C = C C O C C >,C C O C C = C C C C 1 C O 1
C N . C S C O c 1 c c c c ( C = O ) c 1 > A_CCO,C N = C c 1 c c c c ( O C S C ) c 1
C C 1 ( C ) C C C ( = N O ) C C 1 > A_Cl A_CCO,C C 1 ( C ) C C C ( N ) C C 1
O = C 1 C C N ( C 2 C C 2 ) C C 1 > A_[Na+] A_CCO,O C 1 C C N ( C 2 C C 2 ) C C 1
O = C c 1 c c c c c 1 F . O C C 1 C C N C C 1 >,O = C c 1 c c c c c 1 N 1 C C C ( C O ) C C 1
Br Br . O = C c 1 c c c c ( O ) c 1 >,O = C c 1 c c ( O ) c c c 1 Br
Br Br . O = C c 1 c c c c ( O ) c 1 > A_ClCCl,O = C c 1 c c ( O ) c c c 1 Br
C C ( C O C ( C ) ( C ) C ) O C C C O > A_Cl,C C ( C O ) O C C C O
C N 1 C C C ( = O ) C C 1 . N N > A_O A_CO,C N 1 C C C ( = N N ) C C 1
C C c 1 c c c c ( Cl ) c 1 C ( = O ) O > A_[Na+],C C 1 O C ( = O ) c 2 c ( Cl ) c c c c 2 1
N # C C Cl . N c 1 c c ( Br ) c n c 1 N > A_O,Cl C c 1 n c 2 c c ( Br ) c n c 2 [nH] 1
C C C C C 1 C C C = C C 1 = O . C C O C C >,C C C C [C@@H] 1 C C C C ( = O ) C 1
Cl C Cl . N c 1 c c c c c 1 S . [Cl-] >,Cl c 1 c c c c c 1 C ( Cl ) ( c 1 c c c c c 1 ) c 1 c c c c c 1
O C c 1 c c 2 c c c c c 2 n 1 C c 1 c c c c c 1 >,O = C c 1 c c 2 c c c c c 2 n 1 C c 1 c c c c c 1
C O C c 1 c c c ( Cl ) c c 1 > A_[Na+],O = C c 1 c c c ( Cl ) c c 1
C c 1 c c ( Cl ) n c c 1 [N+] ( = O ) [O-] > A_CCO,C c 1 c c ( Cl ) n c c 1 N
C 1 C C C 2 O C 2 C 1 . C 1 C C N C 1 > A_O,O [C@H] 1 C C C C [C@@H] 1 N 1 C C C C 1
C c 1 c c c ( N ) c ( C ( N ) = O ) c 1 >,C c 1 c c c ( N ) c ( C N ) c 1
N c 1 c c c c c 1 . O = C 1 C C C C C 1 = C O >,O = C 1 C C C c 2 c 1 [nH] c 1 c c c c c 2 1
C C ( O ) c 1 c c ( Br ) c c c 1 F > A_ClCCl,C C ( = O ) c 1 c c ( Br ) c c c 1 F
C C ( = O ) N c 1 c c c c 2 c c c ( C ) n c 1 2 >,C C ( = O ) N C 1 C C C c 2 c c c ( C ) n c 2 1
N # C c 1 c c c c c 1 . N c 1 c c c ( F ) c c 1 >,N = C ( N c 1 c c c ( F ) c c 1 ) c 1 c c c c c 1
C C O C = O . N C C C C C C O >,O = C N C C C C C C O
C O . C O c 1 c c ( N C ( N ) = S ) c c c 1 Cl >,C O C ( = O ) c 1 n c ( N c 2 c c c ( Cl ) c ( O C ) c 2 ) s c 1 C
C C ( N ) = O . C c 1 c c c c c 1 > A_[Na+] A_CCO,c 1 c c c 2 c ( c 1 ) C C N C 2
F c 1 c c ( C Br ) c ( Cl ) n c 1 Cl >,Cl c 1 n c c c c 1 C Br
F c 1 c c ( C Br ) c ( Cl ) n c 1 Cl >,Cl c 1 c c c ( C Br ) c ( Cl ) n 1
C c 1 n c ( N ) c ( Br ) c c 1 Br > A_C1CCOC1,C c 1 n c c ( Br ) c c 1 Br
C = C C C C C C C C C C C . O = C O . O O > A_CCO,C C C C C C C C C C C ( O ) C O
C O . C O c 1 c c c ( C N ) c c 1 >,C O C ( = O ) C C N C c 1 c c c ( O C ) c c 1
C N C . O = C 1 C C C C C 1 > A_O A_[H][H],C N ( C ) C 1 C C C C C 1
N c 1 c c c c c 1 . O C C ( F ) ( F ) F > A_[Na+],O = C = N c 1 c c c c c 1
N N . O = C c 1 c ( I ) c c n c 1 F > A_C1CCOC1,I c 1 c c n c 2 [nH] n c c 1 2
C C ( O ) C N . C C C C C C C 1 C O 1 > A_CC#N,C C C C C C C 1 C N 2 C C ( C ) O C 2 ( C C C C ) O 1
C N ( C ) C = O . N # C c 1 c c ( Br ) c c c 1 N >,N # C c 1 c c c ( N ) c ( C # N ) c 1
C = O . C O C ( = O ) C c 1 c c c ( O ) c c 1 >,C O C ( = O ) C c 1 c c c ( O ) c ( C = O ) c 1
N # C c 1 c c c c c 1 . N N . O > A_CC(=O)O,C c 1 n [nH] c ( C ) c 1 O c 1 c c c ( C # N ) c c 1
C 1 C O C C N 1 . C C O C ( = O ) C C # N >,N # C C C ( = O ) N 1 C C O C C 1
C O C ( = O ) c 1 c c c ( C ) n c 1 . N >,C c 1 c c c ( C ( N ) = O ) c n 1
C C ( C ) I . N c 1 c c c c c 1 O >,C C ( C ) N c 1 c c c c c 1 O
C = O . O = C 1 C N C C N 1 C C C O > A_O=CO,C N 1 C C N ( C C C O ) C ( = O ) C 1
C C ( O ) c 1 c c ( Br ) c c c 1 F > A_C1COCCO1,C C ( = O ) c 1 c c ( Br ) c c c 1 F
N N c 1 n c 2 c c c c c 2 s 1 . O > A_CC(=O)O,C C 1 = N N ( c 2 n c 3 c c c c c 3 s 2 ) C ( = O ) C 1
C I . C c 1 c c c c ( C ) c 1 S >,C S c 1 c ( C ) c c c c 1 C
N # C C Br . O C 1 C C C N C 1 > A_C1CCOC1,N # C C N 1 C C C C ( O ) C 1
N # C C Br . O C 1 C C N C 1 > A_C1CCOC1,N # C C N 1 C C C ( O ) C 1
C C O . S = C 1 N C C C C N 1 > A_CC(C)=O,C S C 1 = N C C C C N 1
C C O C ( = O ) C 1 ( C O ) C C C 1 > A_ClCCl,C C O C ( = O ) C 1 ( C = O ) C C C 1
N # C c 1 c c c ( F ) c c 1 Cl . O C C C C O >,N # C c 1 c c c ( O C C C C O ) c c 1 Cl
I C C C C C C C C I . S c 1 n c [nH] n 1 > A_CCO,c 1 n c ( S C C C C C C C C S c 2 n c [nH] n 2 ) n [nH] 1
C C C 1 C C C ( = N O ) C C 1 . C C O > A_O A_[Na],C C N C 1 C C C C C 1
C 1 = C C C = C 1 . C C = C C ( = O ) C C C C >,C C C C C ( = O ) [C@@H] 1 [C@@H] ( C ) [C@H] 2 C = C [C@H] 1 C 2
C C O c 1 c c ( Br ) c c c 1 N . I I > A_CC#N,C C O c 1 c c ( Br ) c c c 1 I
Br . C O c 1 c c c ( F ) c c 1 C O > A_ClC(Cl)Cl,C O c 1 c c c ( F ) c c 1 C Br
N # C c 1 c c c ( O ) c c 1 . N O > A_CO A_Cl,N = C ( N O ) c 1 c c c ( O ) c c 1
C # C C Br . C 1 C C N C C 1 > A_CCOCC,C # C C N 1 C C C C C 1
C c 1 c c n c ( C ) c 1 C O > A_CC#N,C c 1 c c n c ( C ) c 1 C = O
C = C C N C . C [C@@H] 1 C O 1 > A_C1COCCO1,C = C C N ( C ) C [C@@H] ( C ) O
C 1 C C O C 1 . C C c 1 c c c ( F ) n c 1 >,C C c 1 c n c ( F ) c ( C = O ) c 1
C C ( = O ) O . c 1 c n c 2 c c [nH] c 2 c 1 > A_O,O = C c 1 c [nH] c 2 c c c n c 1 2
C C ( C ) C Br . C O c 1 c c c ( C = O ) c c 1 O >,C O c 1 c c c ( C = O ) c c 1 O C C ( C ) C
N C ( C c 1 c c c c c 1 O ) C ( = O ) O >,N [C@H] ( C c 1 c c c c c 1 O ) C ( = O ) O
Br Br . C c 1 c c c c c 1 C = O > A_ClCCl A_[Cl-],C c 1 c c c ( Br ) c c 1 C = O
C O c 1 c c c c ( C C # N ) c 1 > A_O A_ClCCl,N # C C c 1 c c c c ( O ) c 1
C C ( = O ) O . C C C C C C C C C = O > A_O,C = C ( C = O ) C C C C C C C
Br . O C C c 1 c c c c c 1 F > A_O A_O=S(=O)(O)O,F c 1 c c c c c 1 C C Br
C # C c 1 c s c ( C = O ) c 1 > A_O A_[Na+] A_CO,C # C c 1 c s c ( C O ) c 1
C = C C Br . C O C ( = O ) c 1 c c c ( O ) c c 1 >,C = C C O c 1 c c c ( C ( = O ) O C ) c c 1
O C c 1 c c 2 c ( c n 1 ) O C C 2 > A_ClCCl,O = C c 1 c c 2 c ( c n 1 ) O C C 2
C S c 1 n c ( Cl ) c c ( Cl ) n 1 . N N > A_ClCCl,C S c 1 n c ( Cl ) c c ( N N ) n 1
O C c 1 c c c c 2 [nH] c c c 1 2 > A_ClCCl,O = C c 1 c c c c 2 [nH] c c c 1 2
O O . c 1 c n c c ( C 2 C C 2 ) c 1 > A_CC(=O)O,[O-] [n+] 1 c c c c ( C 2 C C 2 ) c 1
O C C ( O ) C O c 1 c c c c c 1 > A_[Na+] A_ClCCl,O = C C O c 1 c c c c c 1
Br c 1 c c c c c 1 I . C O c 1 c c c ( S ) c c 1 >,C O c 1 c c c ( S c 2 c c c c c 2 Br ) c c 1
C O . C O c 1 c c ( C ( = O ) O ) c c c 1 O > A_Cl,C O C ( = O ) c 1 c c c ( O ) c ( O C ) c 1
C C ( = O ) N ( C ) C . O c 1 c c c c c 1 >,C C ( = O ) c 1 c c c ( O c 2 c c c c c 2 ) c c 1
C C N C ( = N C # N ) S C . C O C C N >,C O C ( C ) N C ( = N C # N ) S C
C O C C Br . C O c 1 c c c c ( C O ) c 1 O >,C O C C O c 1 c ( C O ) c c c c 1 O C
Cl c 1 c c c 2 n c c c c 2 c 1 > A_CO,Cl c 1 c c c 2 c ( c 1 ) C C C N 2
Cl c 1 n c c n c 1 Cl . N N > A_CCO,N N c 1 n c c n c 1 Cl
C O N = C 1 C C O c 2 c c c c c 2 1 > A_N,N C 1 C C O c 2 c c c c c 2 1
C C O C ( = O ) c 1 c [nH] c 2 c c c c c 1 2 >,c 1 c c c 2 [nH] c c c 2 c 1
C C ( C ) c 1 c c c ( Cl ) n n 1 . N > A_O,C C ( C ) c 1 c c c ( N ) n n 1
F c 1 c c c n c 1 Cl . N N > A_O A_CCO,N N c 1 n c c c c 1 F
C 1 C C O C 1 . C [Si] ( C ) ( Cl ) C C C Cl >,C C ( C ) = C [SiH2] C C C Cl
C = C C [Mg] Br . C C ( C ) ( C ) C = O > A_CCOCC,C = C C C ( O ) C ( C ) ( C ) C
C = C C # N . N C C ( = O ) O > A_O A_Cl A_[OH-],N # C C C N C C ( = O ) O
C O C ( = O ) C = C 1 C O C 1 . N > A_CCO,C O C ( = O ) C C 1 ( N ) C O C 1
C C ( C ) ( O ) c 1 c c ( C O ) n o 1 > A_C1COCCO1,C C ( C ) ( O ) c 1 c c ( C = O ) n o 1
Cl c 1 c c c c 2 [nH] c c c 1 2 > A_O=C(O)C(F)(F)F,Cl c 1 c c c c 2 c 1 C C N 2
O = C c 1 c c c ( Cl ) c c 1 > A_O A_[K+] A_CO,O = C ( c 1 c c c ( Cl ) c c 1 ) C ( O ) c 1 c c c ( Cl ) c c 1
C O c 1 c c ( Cl ) c c ( O C ) c 1 > A_[Na+],C O c 1 c c ( O ) c c ( Cl ) c 1
C 1 = C O C C C 1 . O C C # C C Cl > A_O A_ClCCl,Cl C C # C C O C 1 C C C C O 1
Br . C c 1 c c n c ( N ) c 1 > A_C1CCOC1 A_[Na+],C c 1 c c ( N ) n c c 1 Br
C C ( = O ) C O . C C [C@H] ( N ) C O >,C C [C@@H] ( C O ) N C ( C ) C O
C C C ( C # N ) c 1 c c c c c 1 F . N C C N >,C C C ( C 1 = N C C N 1 ) c 1 c c c c c 1 F
C C C ( O ) c 1 c n c ( Br ) s 1 > A_ClCCl,C C C ( = O ) c 1 c n c ( Br ) s 1
O C c 1 c c c 2 s c c c 2 c 1 > A_c1ccccc1,O = C c 1 c c c 2 s c c c 2 c 1
C C ( O ) c 1 c c ( Br ) c c c 1 F > A_ClCCl,C C ( = O ) c 1 c c ( Br ) c c c 1 F
O = C ( O ) C c 1 c c c c c 1 > A_CO A_CC(=O)O,O = C ( O ) C C 1 C C C C C 1
Br Br . O c 1 c ( F ) c c c c 1 F > A_CC(=O)O,O c 1 c ( F ) c c ( Br ) c c 1 F
C C O C ( = O ) C 1 C C 1 2 C C C C C C 2 >,O = C ( O ) C 1 C C 1 2 C C C C C C 2
N # C C C # N . N c 1 s c c c 1 C = O > A_CCO,N # C c 1 c c 2 c c s c 2 n c 1 N
C C O C ( = O ) C c 1 c s c ( N ) n 1 . N > A_CO,N C ( = O ) C c 1 c s c ( N ) n 1
C C ( O ) C ( C ) O > A_CC(=O)O,C C ( = O ) O C ( C ) C ( C ) O C ( C ) = O
C C ( = O ) N C C c 1 c c c ( Br ) c c 1 >,C C 1 = N C C c 2 c c c ( Br ) c c 2 1
C O c 1 c c c c ( C C N C ( C ) = O ) c 1 O C >,C O c 1 c c c 2 c ( c 1 O C ) C C N = C 2 C
Br Br . C O c 1 c c c ( C = O ) c c 1 O C > A_CO,C O c 1 c c ( Br ) c ( C = O ) c c 1 O C
O = C 1 C C C 1 . O c 1 c c c c c 1 > A_Cl,O c 1 c c c ( C 2 ( c 3 c c c ( O ) c c 3 ) C C C 2 ) c c 1
C c 1 c c ( C C C ( C ) C ) o n 1 > A_CCO A_[H][H],C C ( N ) = C C ( = O ) C C C ( C ) C
C C N . C c 1 c c ( C = O ) s n 1 > A_C1CCOC1,C C N C c 1 c c ( C ) n s 1
C C ( = O ) O . c 1 c c 2 [nH] c c c 2 c n 1 > A_O,O = C c 1 c [nH] c 2 c c n c c 1 2
Br Br . C C S c 1 c c c c ( C ) c 1 > A_CC(=O)O,C C S c 1 c c c ( Br ) c ( C ) c 1
N # C c 1 c ( I ) c c n c 1 F . N N > A_O A_CO,N # C c 1 c ( I ) c c n c 1 N N
C S ( C ) = O . S c 1 c c c c c 1 Cl > A_CC#N,Cl c 1 c c c c c 1 S S c 1 c c c c c 1 Cl
C c 1 c c ( C O ) n ( C ) n 1 . O = S ( Cl ) Cl >,C c 1 c c ( C Cl ) n ( C ) n 1
Br Br . C C O C ( = O ) C C C ( C ) = O > A_CO,C O C ( = O ) C C C ( = O ) C Br
C = C ( C ) C C ( C ) ( C ) C . O = [PH2] O >,C C ( C [PH] ( = O ) O ) C C ( C ) ( C ) C
C C ( = O ) O . N N c 1 c c c ( I ) c c 1 >,C C ( = O ) N N c 1 c c c ( I ) c c 1
N C ( = O ) c 1 c c c c ( Br ) c 1 F > A_C1CCOC1,N C c 1 c c c c ( Br ) c 1 F
C O c 1 c c c c ( O C ) c 1 S C > A_O A_ClCCl,C S c 1 c ( O ) c c c c 1 O
C N c 1 c c c ( F ) c c 1 N . O = C ( O ) C Cl >,C n 1 c ( C Cl ) n c 2 c c ( F ) c c c 2 1
C C C ( C ) Br . c 1 c c c 2 [nH] c c c 2 c 1 >,C C C ( C ) n 1 c c c 2 c c c c c 2 1
c 1 c c ( O C 2 C C C 2 ) c c n 1 > A_CCO,C 1 C C ( O C 2 C C N C C 2 ) C 1
C O c 1 c c c ( Br ) c ( F ) c 1 C = O > A_ClCCl,O = C c 1 c ( O ) c c c ( Br ) c 1 F
C 1 C O C C N 1 . N c 1 c c c c ( Cl ) n 1 >,N c 1 c c c c ( N 2 C C O C C 2 ) n 1
C C # N . C C O C ( = O ) C ( C ) ( C ) C >,C C ( C ) ( C ) C ( = O ) C C # N
C C O C ( C ) = O . N c 1 c c [nH] n 1 >,N c 1 c c ( - c 2 c c c c n 2 ) n [nH] 1
C C c 1 c c c ( C C = C O C ) c c 1 >,C C c 1 c c c ( C C C = O ) c c 1
C [O-] . O = C 1 C C C C O 1 > A_[Na+] A_CO,C O C ( = O ) C C C C O
C 1 C C O C 1 . C [Si] ( C ) ( Cl ) C C C Cl >,C C ( C ) = C [SiH2] C C C Cl
C N . N # C c 1 c c c c ( C Br ) c 1 >,C N C c 1 c c c c ( C # N ) c 1
Br Br . O = c 1 c n [nH] c ( = O ) [nH] 1 > A_O,O = c 1 [nH] n c ( Br ) c ( = O ) [nH] 1
C S S C . N c 1 c ( F ) c c ( F ) c c 1 Br >,C S c 1 c ( F ) c c ( F ) c c 1 Br
C S S C . N c 1 c c ( F ) c c c 1 Br >,C S c 1 c c ( F ) c c c 1 Br
C S c 1 n c c ( C O ) c ( Cl ) n 1 > A_ClC(Cl)Cl,C S c 1 n c c ( C = O ) c ( Cl ) n 1
O = C c 1 c c c n c 1 Br > A_O A_[Na+] A_CO,O C c 1 c c c n c 1 Br
C # C C ( C ) ( C ) C . C C ( C ) C C = O >,C C ( C ) C [C@H] ( O ) C = C C ( C ) ( C ) C
C C C C C C C C C C C C C C C C C C ( = O ) O C >,C C C C C / C = C \ C / C = C \ C C C C C C C C ( = O ) O C
C C C C C C C C C C C C N > A_[H][H] A_N,C C C C C C C C C C C C N C C C C C C C C C C C C
C # C C O . F c 1 c c c c ( I ) c 1 >,O C C # C c 1 c c c c ( F ) c 1
O = C ( O ) C C c 1 c c c ( Br ) c c 1 > A_C1CCOC1,O C C C c 1 c c c ( Br ) c c 1
C C ( Br ) c 1 c c c c c 1 . N c 1 n c [nH] n 1 >,C C ( c 1 c c c c c 1 ) n 1 c n c ( N ) n 1
O C C ( O ) C O . [OH-] > A_[K+],O = C [C@H] ( O ) [C@@H] ( O ) [C@H] ( O ) [C@H] ( O ) C O
C C ( = O ) Cl . N c 1 c c c c ( O ) c 1 >,C C ( = O ) N c 1 c c c c ( O ) c 1
C O c 1 c c ( Br ) c 2 c n c c c 2 c 1 > A_O,O c 1 c c ( Br ) c 2 c n c c c 2 c 1
C O C C n 1 n c c ( C N = [N+] = [N-] ) c 1 C >,C O C C n 1 n c c ( C N ) c 1 C
N c 1 c c 2 c c c c c 2 c n 1 > A_O=C(O)C(F)(F)F,N c 1 c c 2 c ( c n 1 ) C C C C 2
C c 1 o c ( Br ) c c 1 C O > A_C1CCOC1,C c 1 o c ( Br ) c c 1 C = O
C = C C N . C C C ( = O ) C C > A_[Na+] A_ClCCCl,C = C C N C ( C C ) C C
Cl c 1 n c c n c 1 Cl . N N > A_c1ccncc1,N N c 1 n c c n c 1 Cl
Br . C c 1 c c c c ( C ) c 1 N > A_O A_[Na+],C c 1 c c c c ( C ) c 1 Br
C = C c 1 c c c c n 1 . S >,C C ( S ) c 1 c c c c n 1
Cl C Cl . O = C ( n 1 c c n c 1 ) n 1 c c n c 1 >,C C ( C ) N ( C ) C ( = O ) n 1 c c n c 1
O C C 1 C C O 1 . O c 1 c c c ( Br ) c ( F ) c 1 >,F c 1 c c ( O C C 2 C C O 2 ) c c c 1 Br
C C C C C C C C C C C C C C C C C C C C C C C >,C = C C C C C C C C C
C C N . Cl c 1 n c 2 c c c c ( Br ) c 2 s 1 >,C C N c 1 n c 2 c c c c ( Br ) c 2 s 1
C 1 C C O C 1 . [Li] C C C C >,C # C C ( C ) C O C c 1 c c c c c 1
O = C ( N C C C C O ) C 1 C c 2 c c c c c 2 C 1 >,O = C C C C N C ( = O ) C 1 C c 2 c c c c c 2 C 1
O C c 1 c c 2 c ( c n 1 ) C C C 2 > A_ClCCl,O = C c 1 c c 2 c ( c n 1 ) C C C 2
O = C ( O ) c 1 c ( O ) c c c c 1 Cl > A_C1CCOC1,O C c 1 c ( O ) c c c c 1 Cl
C O c 1 c c c ( C 2 ( O ) C C C C C 2 ) c n 1 >,C O c 1 c c c ( C 2 = C C C C C 2 ) c n 1
C O c 1 c c c c c 1 C # N . N O > A_CCO,C O c 1 c c c c c 1 C ( N ) = N O
C O C C O . N c 1 c c ( O ) [nH] n 1 > A_c1ccccc1,C O C C O c 1 c c ( N ) n [nH] 1
C 1 C O C C N 1 . C S C ( = N C # N ) S C > A_CCO,C S C ( = N C # N ) N 1 C C O C C 1
C O c 1 c c c c ( C ) c 1 C ( = O ) O > A_ClCCl,C c 1 c c c c ( O ) c 1 C ( = O ) O
C O c 1 c c c c ( C C # N ) c 1 > A_ClCCl,N # C C c 1 c c c c ( O ) c 1
C # C C C N . O = C = N C C Cl > A_CCOCC,C # C C C N C ( = O ) N C C Cl
O = C c 1 c c c ( Cl ) c c 1 >,O = C ( C ( = O ) c 1 c c c ( Cl ) c c 1 ) c 1 c c c ( Cl ) c c 1
Cl . N O . O = C C 1 C C O C 1 > A_CCO,O N = C ( Cl ) C 1 C C O C 1
C = C ( C ) C C ( C ) ( C ) C . O = [PH2] O >,C C ( C [PH] ( = O ) O ) C C ( C ) ( C ) C
C 1 C C C 2 O C 2 C 1 . C 1 C C N C 1 > A_O,O [C@@H] 1 C C C C [C@H] 1 N 1 C C C C 1
N [C@H] ( C C ( = O ) O ) C ( = O ) O >,N [C@@H] ( C C ( = O ) O ) C ( = O ) O
C N C . C O . O = C c 1 n c c [nH] 1 > A_[Na+],C C ( c 1 n c c [nH] 1 ) N ( C ) C
O = C ( O ) C C c 1 c c c ( Br ) c c 1 > A_O,O = C 1 C C c 2 c c c ( Br ) c c 2 1
C C ( C ) C O . C C C C O C C C C . C O >,C = C ( C ) C ( = O ) O C C ( C ) C
C C ( C ) O . O c 1 c n c c ( Br ) c 1 >,C C ( C ) O c 1 c n c c ( Br ) c 1
O C c 1 c c c 2 c c ( Br ) c c c 2 c 1 > A_ClCCl,O = C c 1 c c c 2 c c ( Br ) c c c 2 c 1
O c 1 c c c c 2 c n c c c 1 2 > A_CC(=O)O,O c 1 c c c c 2 c 1 C C N C 2
C C ( C ) ( C ) O C ( = O ) C 1 C C 1 ( Cl ) Cl >,C C ( C ) ( C ) O C ( = O ) [C@@H] 1 C [C@H] 1 Cl
C C ( = O ) c 1 c c c ( N ) c c 1 > A_[Na+] A_CO,C C ( O ) c 1 c c c ( N ) c c 1
C O C ( = O ) c 1 [nH] c c c 1 Cl > A_O A_CO,O = C ( O ) c 1 [nH] c c c 1 Cl
C O C ( = O ) c 1 c c c n c 1 O . N N > A_O A_CCO,N N C ( = O ) c 1 c c c [nH] c 1 = O
N # C c 1 c n c ( N ) c n 1 . O = C C Cl > A_CCO,N # C c 1 c n 2 c c n c 2 c n 1
C c 1 n c ( C # N ) c c c 1 Br . N N > A_O A_CCO,C c 1 n c ( C ( N ) = N N ) c c c 1 Br
O = C 1 C C c 2 c ( Br ) c c c c 2 1 > A_ClCCl,O [C@H] 1 C C c 2 c ( Br ) c c c c 2 1
C C ( = O ) O . O c 1 c c c c c 1 O > A_CCOCC,C C ( = O ) c 1 c c c c ( O ) c 1 O
C O c 1 c c ( Br ) c ( Cl ) c c 1 N > A_ClCCl,N c 1 c c ( Cl ) c ( Br ) c c 1 O
Cl c 1 n c c n c 1 Cl . N N > A_O A_CCO,N N c 1 n c c n c 1 Cl
C c 1 n c ( C # N ) c c c 1 Br . N N > A_O A_CCO,C c 1 n c ( C ( = N ) N N ) c c c 1 Br
Br Br . O = C 1 O C c 2 c c ( Br ) c c c 2 1 >,O = C 1 O C ( Br ) c 2 c c ( Br ) c c c 2 1
C O C ( = O ) C S C c 1 c n c c ( Br ) c 1 . N >,N C ( = O ) C S C c 1 c n c c ( Br ) c 1
C # C c 1 c c c ( C ) c c 1 . N >,C C ( = N ) c 1 c c c ( C ) c c 1
Br Br . O = C c 1 c c c c ( O ) c 1 > A_CC(=O)O,O = C c 1 c c ( O ) c c c 1 Br
C C O C ( = O ) C 1 C C C C 2 ( C 1 ) O C C O 2 >,O = C ( O ) C 1 C C C C 2 ( C 1 ) O C C O 2
C = C C = O . C C P ( O ) O > A_O A_[Na+],C C P ( = O ) ( O ) C C C = O
C O C c 1 c c c ( Cl ) n c 1 . N N > A_O A_CCO,C O C c 1 c c c ( N N ) n c 1
O C C ( O ) C O . [OH-] > A_[Na+],O = C 1 O [C@H] ( [C@@H] ( O ) C O ) C ( O ) = C 1 O
C C C C N . C O C ( = O ) C ( C ) ( C ) C O >,C C C C N C ( = O ) C ( C ) ( C ) C O
N c 1 c ( Br ) c c c c 1 [N+] ( = O ) [O-] > A_CCO,N c 1 c c c c ( Br ) c 1 N
O C 1 C C C ( O C c 2 c c c c c 2 ) C 1 > A_ClCCl,O = C 1 C C C ( O C c 2 c c c c c 2 ) C 1
C # C C S C C . C C O C ( = O ) Cl >,C C O C ( = O ) C # C C S C C
C C 1 C C O S 1 ( = O ) = O . C N C >,C C ( C C N ( C ) C ) S ( = O ) ( = O ) O
C O c 1 c c c 2 n c ( C ) s c 2 c 1 > A_ClCCl,C c 1 n c 2 c c c ( O ) c c 2 s 1
C 1 = C C N C C 1 . O = C ( Cl ) c 1 c c c c c 1 >,O = C ( c 1 c c c c c 1 ) N 1 C C = C C C 1
Br c 1 c s c ( Br ) n 1 . C 1 C O C C N 1 > A_O,Br c 1 c s c ( N 2 C C O C C 2 ) n 1
N N . O = C c 1 c ( I ) c c n c 1 F > A_O,I c 1 c c n c 2 [nH] n c c 1 2
Br c 1 c c c c ( Br ) n 1 . O C C 1 C C 1 >,Br c 1 c c c c ( O C C 2 C C 2 ) n 1
C O C C N . N S ( N ) ( = O ) = O > A_C1CCOC1,C O C C N S ( N ) ( = O ) = O
O = C c 1 c c c ( Cl ) s 1 . O = [N+] ( [O-] ) O >,O = C c 1 c c ( [N+] ( = O ) [O-] ) c ( Cl ) s 1
Br Br . O = C C C C ( F ) ( F ) F > A_C1COCCO1,O = C C ( Br ) C C ( F ) ( F ) F
C # C C Br . C C O C ( O C C ) O C C > A_CCOCC,C # C C C ( O C C ) O C C
C C ( = O ) c 1 c c c ( Br ) c c 1 F . N N > A_O,C c 1 n [nH] c 2 c c ( Br ) c c c 1 2
N c 1 n n c ( Cl ) c c 1 Br . O = C C Cl > A_CCO,Cl c 1 c c ( Br ) c 2 n c c n 2 n 1
N C ( = O ) C 1 C C 1 . O = C ( C Cl ) C Cl > A_O,Cl C c 1 c o c ( C 2 C C 2 ) n 1
C = C C # N . C C C C O P ( [O-] ) C C > A_[Na+],C C C C O P ( = O ) ( C C ) C C C # N
C = C O C ( C ) = O . C C P ( O ) O > A_O A_[Na+],C C P ( = O ) ( O ) C C O C ( C ) = O
C c 1 c c c c c 1 . c 1 c c n c c 1 >,C C C C C C C C C C C C C C C C C C N
C O c 1 c c c c ( C = N O ) c 1 F > A_CCO A_[Pd],C O c 1 c c c c ( C N ) c 1 F
